playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","4.5","null","null","null","65","null","null","0.15","null","null","null","4.5","4.5","5.178","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0.8","null","null","null","124","null","null","0.1","null","null","null","0.8","0.8","4.3251","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","0.3","null","null","null","146","null","null","0.05","null","null","null","0.3","0.3","8.468","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","0.6","null","null","null","86","null","null","0.15","null","null","null","0.6","0.6","8.9247","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","5","null","null","null","15","null","null","0.5","null","null","null","5","5","8.4831","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.4","null","null","null","89","null","null","0.15","null","null","null","0.4","0.4","7.212","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.9","null","null","null","121","null","null","0.15","null","null","null","1.8","1.8","3.594","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.9","null","null","null","121","null","null","0.15","null","null","null","1.8","1.8","3.594","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.9","null","null","null","121","null","null","0.15","null","null","null","1.8","1.8","3.594","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0.9","null","null","null","121","null","null","0.15","null","null","null","1.8","1.8","3.594","null",
"2553653","null","Josh Harper","WR","OAK","WR","OAK","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","null","1.7","null","null","null","59","null","null","0.05","null","null","null","1.7","1.7","5.0235","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553703","null","Devante Davis","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.7","null","null","null","125","null","null","0.05","null","null","null","0.7","0.7","4.0205","null",
"2553728","null","Raheem Mostert","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","7.4","null","null","null","27","null","null","0.1","null","null","null","7.4","7.4","4.5477","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","10.5","null","null","null","21","null","null","0.25","null","null","null","10.5","10.5","4.0205","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","1.6","null","null","null","63","null","null","0.1","null","null","null","1.6","1.6","null","null",
"2553767","null","George Farmer","WR","SEA","WR","SEA","null","2.2","null","null","null","98","null","null","0.7","null","null","null","2.2","2.2","null","null",
"2553773","null","Mitchell Henry","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2553797","null","Michael Dyer","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","2.9","null","null","null","25","null","null","0.45","null","null","null","2.9","2.9","4.1569","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","9","null","null","null","7","null","null","1","null","null","null","9","9","4.8588","null",
"2553867","null","Mack Brown","RB","WAS","RB","WAS","null","0.7","null","null","null","83","null","null","0.1","null","null","null","0.7","0.7","null","null",
"2553876","null","Donteea Dye","WR","TB","WR","TB","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","null","4.4","null","null","null","67","null","null","0.1","null","null","null","4.4","4.4","3.8377","null",
"2553896","null","Darius Jennings","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553900","null","Daniel Brown","WR","CHI","WR","CHI","null","8.9","null","null","null","30","null","null","0.2","null","null","null","8.9","8.9","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","5.5","null","null","null","53","null","null","0.1","null","null","null","5.5","5.5","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","0.6","null","null","null","134","null","null","0","null","null","null","0.6","0.6","null","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","0.6","null","null","null","134","null","null","0.05","null","null","null","0.6","0.6","15.5962","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","0.5","null","null","null","138","null","null","0","null","null","null","0.5","0.5","9.26","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","10","null","null","null","25","null","null","0.3","null","null","null","10","10","6.4575","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","0.2","null","null","null","94","null","null","0.1","null","null","null","0.2","0.2","2.9301","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","7.7","null","null","null","25","null","null","0.2","null","null","null","7.7","7.7","null","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","9.4","null","null","null","19","null","null","0.45","null","null","null","9.4","9.4","1.7883","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","10.6","null","null","null","17","null","null","0.65","null","null","null","10.6","10.6","3.9768","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","11.86","null","null","null","28","null","null","0.99","null","null","null","11.86","11.86","6.2895","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","16.08","null","null","null","12","null","null","0.38","null","null","null","16.08","16.08","4.025","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","4.1","null","null","null","72","null","null","0.05","null","null","null","4.1","4.1","4.0814","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.3","null","null","null","67","null","null","0.05","null","null","null","0.3","0.3","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","0.9","null","null","null","44","null","null","0.1","null","null","null","0.9","0.9","9.028","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","13.24","null","null","null","24","null","null","0.11","null","null","null","13.24","13.24","2.8927","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","1","null","null","null","118","null","null","0.05","null","null","null","1","1","3.594","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0.46","null","null","null","31","null","null","0.04","null","null","null","0.46","0.46","null","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","10.24","null","null","null","30","null","null","9.78","null","null","null","10.24","10.24","4.4024","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","7.5","null","null","null","11","null","null","1.95","null","null","null","7.5","7.5","3.4466","null",
"2555343","null","Josh Doctson","WR","WAS","WR","WAS","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","4.2","null","null","null","70","null","null","0.1","null","null","null","4.2","4.2","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","2.3","null","null","null","95","null","null","0.1","null","null","null","2.3","2.3","5.4217","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.5","null","null","null","138","null","null","0.05","null","null","null","0.5","0.5","2.2537","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","1.3","null","null","null","37","null","null","0.1","null","null","null","1.3","1.3","5.1717","null",
"2555408","null","Roberto Aguayo","K","TB","K","TB","null","5","null","null","null","15","null","null","2","null","null","null","5","5","5.8472","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.5","null","null","null","138","null","null","0.1","null","null","null","0.5","0.5","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","7.9","null","null","null","10","null","null","1.35","null","null","null","7.9","7.9","4.7658","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","63","null","null","0","null","null","null","0","0","null","null",
"2555417","null","C.J. Prosise","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","19.4","null","null","null","3","null","null","2.8","null","null","null","19.4","19.4","2.2641","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","1.2","null","null","null","109","null","null","0.05","null","null","null","1.2","1.2","10.905","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","63","null","null","null","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","1","null","null","null","73","null","null","0.1","null","null","null","1","1","5.0235","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555459","null","Keith Marshall","RB","WAS","RB","WAS","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","3.7","null","null","null","39","null","null","0.4","null","null","null","3.7","3.7","1.7883","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","11.2","null","null","null","16","null","null","0.65","null","null","null","11.2","11.2","4.738","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","2.7","null","null","null","47","null","null","0.45","null","null","null","2.7","2.7","8.9247","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","5","null","null","null","58","null","null","0.1","null","null","null","5","5","4.3251","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","1.1","null","null","null","115","null","null","0.05","null","null","null","1.1","1.1","5.6045","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","3.1","null","null","null","43","null","null","0.15","null","null","null","3.1","3.1","3.3107","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.3","null","null","null","146","null","null","0.1","null","null","null","0.3","0.3","8.2852","null",
"2556212","null","Devin Fuller","WR","ATL","WR","ATL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","14.4","null","null","null","2","null","null","1.1","null","null","null","14.4","14.4","4.5079","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","13.2","null","null","null","4","null","null","0.3","null","null","null","13.2","13.2","2.6192","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","81","null","null","0","null","null","null","0","0","null","null",
"2556379","null","Zac Brooks","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","0.4","null","null","null","142","null","null","0.05","null","null","null","0.4","0.4","null","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","1.2","null","null","null","109","null","null","0.1","null","null","null","1.2","1.2","5.7264","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","1.3","null","null","null","108","null","null","0.1","null","null","null","1.3","1.3","5.7873","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","0.8","null","null","null","79","null","null","0.1","null","null","null","0.8","0.8","8.9247","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","11.5","null","null","null","14","null","null","0.6","null","null","null","11.5","11.5","null","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0.3","null","null","null","67","null","null","0.1","null","null","null","0.3","0.3","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0","null","null","null","153","null","null","0","null","null","null","0","0","1.949","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","3.3","null","null","null","83","null","null","0.15","null","null","null","3.3","3.3","5.7264","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","0.8","null","null","null","48","null","null","0.15","null","null","null","0.8","0.8","5.1717","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","8","null","null","null","24","null","null","0.35","null","null","null","8","8","6.0702","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.42","null","null","null","33","null","null","0.04","null","null","null","0.42","0.42","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.6","null","null","null","55","null","null","0.1","null","null","null","0.6","0.6","7.4043","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556517","null","Ed Eagan","WR","BUF","WR","BUF","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","0.6","null","null","null","134","null","null","0.1","null","null","null","0.6","0.6","2.8629","null",
"2556521","null","Kaimi Fairbairn","K","HOU","K","HOU","null","0","null","null","null","31","null","null","0","null","null","null","0","0","null","null",
"2556528","null","D.J. Foster","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556544","null","Glenn Gronkowski","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556547","null","Russell Hansbrough","RB","TB","RB","TB","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556563","null","Don Jackson","RB","GB","RB","GB","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556577","null","Marshall Koehn","K","FA","K","FA","null","0","null","null","null","31","null","null","null","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","1.4","null","null","null","102","null","null","0.05","null","null","null","1.4","1.4","6.7012","null",
"2556601","null","Wil Lutz","K","NO","K","NO","null","13","null","null","null","1","null","null","1","null","null","null","13","13","null","null",
"2556603","null","Tre Madden","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","1.1","null","null","null","115","null","null","0.1","null","null","null","1.1","1.1","null","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","0.7","null","null","null","125","null","null","0.1","null","null","null","0.7","0.7","null","null",
"2556697","null","Bryce Treggs","WR","PHI","WR","PHI","null","4.1","null","null","null","72","null","null","0.1","null","null","null","4.1","4.1","8.2852","null",
"2556743","null","Chris Hubert","WR","ARI","WR","ARI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","1","null","null","null","118","null","null","0.1","null","null","null","1","1","5.5436","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","1.4","null","null","null","102","null","null","0.1","null","null","null","1.4","1.4","7.9806","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","1.1","null","null","null","71","null","null","0.1","null","null","null","1.1","1.1","6.5459","null",
"2556805","null","Johnny Holton","WR","OAK","WR","OAK","null","0.4","null","null","null","142","null","null","0.1","null","null","null","0.4","0.4","3.7159","null",
"2556818","null","Ryan OMalley","TE","OAK","TE","OAK","null","0","null","null","null","81","null","null","null","null","null","null","0","0","null","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","153","null","null","null","null","null","null","0","0","null","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556882","null","Jake Lampman","WR","NO","WR","NO","null","0.6","null","null","null","132","null","null","1.1102e-16","null","null","null","0.6","0.6","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","3.4","null","null","null","40","null","null","0.2","null","null","null","3.4","3.4","5.975","null",
"2557531","null","Troymaine Pope","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","null","null","null","null","0","0","null","null",
