playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","2.66","null","null","null","37","null","null","0.235","null","null","null","2.66","2.66","null","null",
"2541151","null","Zach Sudfeld","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.53","null","null","null","61","null","null","0.095","null","null","null","0.53","0.53","5.7393","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","1.97","null","null","null","49","null","null","0.485","null","null","null","1.97","1.97","6.2271","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","5.02","null","null","null","29","null","null","0.28","null","null","null","5.02","5.02","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","10.2","null","null","null","32","null","null","0.075","null","null","null","10.2","10.2","6.6129","null",
"2541429","null","B.J. Daniels","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","3.91","null","null","null","54","null","null","0.215","null","null","null","3.91","3.91","4.5047","null",
"2541768","null","Tim Wright","TE","DET","TE","DET","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2541778","null","Kendall Gaskins","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","0.28","null","null","null","72","null","null","0.04","null","null","null","0.28","0.28","null","null",
"2541883","null","Eric Rogers","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2541905","null","Myles White","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2541910","null","George Winn","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0.89","null","null","null","120","null","null","0.08","null","null","null","0.89","0.89","7.5157","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","4.89","null","null","null","82","null","null","0.03","null","null","null","4.89","4.89","4.3294","null",
"2542022","null","Khiry Robinson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.092","null","null","null","54","null","null","0.002","null","null","null","0.092","0.092","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","12.79","null","null","null","15","null","null","0.325","null","null","null","12.79","12.79","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","6.21","null","null","null","70","null","null","0.235","null","null","null","6.21","6.21","5.5508","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","18.04","null","null","null","13","null","null","0.185","null","null","null","18.04","18.04","6.3054","null",
"2543481","null","Jace Amaro","TE","TEN","TE","TEN","null","0.29","null","null","null","71","null","null","0.01","null","null","null","0.29","0.29","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","12.14","null","null","null","19","null","null","0.16","null","null","null","12.14","12.14","3.3734","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","2.25","null","null","null","107","null","null","0.055","null","null","null","2.25","2.25","3.1079","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","6.31","null","null","null","68","null","null","0.095","null","null","null","6.31","6.31","null","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","13.72","null","null","null","7","null","null","0.06","null","null","null","13.72","13.72","2.4175","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.116","null","null","null","40","null","null","0.004","null","null","null","0.116","0.116","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","13.01","null","null","null","13","null","null","0.19","null","null","null","13.01","13.01","3.5328","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","17.8","null","null","null","15","null","null","0.255","null","null","null","17.8","17.8","5.6409","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","12.85","null","null","null","14","null","null","0.155","null","null","null","12.85","12.85","3.2141","null",
"2543502","null","Tre Mason","RB","LA","RB","LA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","13.61","null","null","null","9","null","null","0.195","null","null","null","13.61","13.61","2.5238","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","2.91","null","null","null","63","null","null","0.25","null","null","null","2.91","2.91","null","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","11.03","null","null","null","17","null","null","0.185","null","null","null","11.03","11.03","3.1452","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","1.2","null","null","null","117","null","null","0.215","null","null","null","1.2","1.2","6.2412","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","3.79","null","null","null","55","null","null","0.32","null","null","null","3.79","3.79","4.1469","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","6.94","null","null","null","36","null","null","0.44","null","null","null","6.94","6.94","null","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543619","null","Walt Powell","WR","BUF","WR","BUF","null","3.37","null","null","null","92","null","null","0.2","null","null","null","3.37","3.37","4.2762","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.49","null","null","null","132","null","null","0.015","null","null","null","0.49","0.49","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.104","null","null","null","46","null","null","0.006","null","null","null","0.104","0.104","null","null",
"2543641","null","Devin Street","WR","IND","WR","IND","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543655","null","Tyler Gaffney","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","10.18","null","null","null","21","null","null","0.27","null","null","null","10.18","10.18","4.2185","null",
"2543682","null","Bishop Sankey","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","2.72","null","null","null","36","null","null","0.155","null","null","null","2.72","2.72","null","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.07","null","null","null","97","null","null","0.07","null","null","null","0.07","0.07","4.8625","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","0.87","null","null","null","54","null","null","0.12","null","null","null","0.87","0.87","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","12.94","null","null","null","13","null","null","1.1","null","null","null","12.94","12.94","2.5012","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","2.05","null","null","null","112","null","null","0.095","null","null","null","2.05","2.05","7.9936","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","0.38","null","null","null","137","null","null","0.01","null","null","null","0.38","0.38","6.7722","null",
"2543751","null","David Fales","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","0.67","null","null","null","125","null","null","0.06","null","null","null","0.67","0.67","2.5769","null",
"2543761","null","Shaq Evans","WR","JAC","WR","JAC","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","9.7","null","null","null","25","null","null","0.54","null","null","null","9.7","9.7","4.0038","null",
"2543774","null","Jared Abbrederis","WR","GB","WR","GB","null","0.79","null","null","null","122","null","null","0.045","null","null","null","0.79","0.79","6.0287","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","4.84","null","null","null","30","null","null","0.38","null","null","null","4.84","4.84","4.903","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.108","null","null","null","44","null","null","0.004","null","null","null","0.108","0.108","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","7.13","null","null","null","59","null","null","0.27","null","null","null","7.13","7.13","null","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","11.61","null","null","null","22","null","null","0.175","null","null","null","11.61","11.61","4.1169","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0.39","null","null","null","135","null","null","0.015","null","null","null","0.39","0.39","null","null",
"2550163","null","Michael Campanaro","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","SD","WR","SD","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","9.77","null","null","null","23","null","null","0.065","null","null","null","9.77","9.77","3.9323","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","1.84","null","null","null","115","null","null","0.53","null","null","null","1.84","1.84","null","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","CLE","RB","CLE","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550243","null","Justin Perillo","TE","GB","TE","GB","null","2.38","null","null","null","39","null","null","0.095","null","null","null","2.38","2.38","5.5999","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","12.6","null","null","null","16","null","null","0.285","null","null","null","12.6","12.6","4.648","null",
"2550263","null","Juwan Thompson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","2.62","null","null","null","66","null","null","0.06","null","null","null","2.62","2.62","null","null",
"2550270","null","Nikita Whitlock","RB","NYG","RB","NYG","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","5.27","null","null","null","79","null","null","0.105","null","null","null","5.27","5.27","5.9756","null",
"2550278","null","Blake Annen","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","2.23","null","null","null","43","null","null","0.05","null","null","null","2.23","2.23","8.8751","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","6.64","null","null","null","20","null","null","0.195","null","null","null","6.64","6.64","3.579","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","1.42","null","null","null","116","null","null","0.32","null","null","null","1.42","1.42","4.17","null",
"2550330","null","Kain Colter","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","9.63","null","null","null","35","null","null","0.26","null","null","null","9.63","9.63","3.7452","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","null","0.25","null","null","null","74","null","null","0.035","null","null","null","0.25","0.25","null","null",
"2550410","null","Dustin Vaughan","QB","DAL","QB","DAL","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2550413","null","Corey Washington","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550459","null","Javontee Herndon","WR","SD","WR","SD","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","0.25","null","null","null","93","null","null","0.065","null","null","null","0.25","0.25","null","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","4.03","null","null","null","53","null","null","0.18","null","null","null","4.03","4.03","4.0038","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","0.13","null","null","null","96","null","null","0.06","null","null","null","0.13","0.13","null","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","1.32","null","null","null","52","null","null","0.375","null","null","null","1.32","1.32","6.018","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","CLE","RB","CLE","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","1.14","null","null","null","80","null","null","0.185","null","null","null","1.14","1.14","null","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","6.5","null","null","null","64","null","null","0.095","null","null","null","6.5","6.5","6.1881","null",
"2550596","null","Darrin Reaves","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","null","4.86","null","null","null","83","null","null","0.11","null","null","null","4.86","4.86","3.9045","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","6.0818","null",
"2550633","null","Senorise Perry","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2550733","null","Kevin Smith","WR","SEA","WR","SEA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","0","null","null","null","99","null","null","0","null","null","null","0","0","8.2971","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","2.52","null","null","null","68","null","null","0.04","null","null","null","2.52","2.52","7.4384","null",
"2552376","null","David Cobb","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552380","null","Karlos Williams","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.89","null","null","null","84","null","null","0.105","null","null","null","0.89","0.89","5.7211","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0.35","null","null","null","65","null","null","0.02","null","null","null","0.35","0.35","null","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","5.89","null","null","null","24","null","null","0.365","null","null","null","5.89","5.89","null","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.65","null","null","null","56","null","null","0.02","null","null","null","0.65","0.65","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0.57","null","null","null","59","null","null","0.025","null","null","null","0.57","0.57","4.7637","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","10.28","null","null","null","30","null","null","0.065","null","null","null","10.28","10.28","3.161","null",
"2552411","null","Dezmin Lewis","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","5.99","null","null","null","71","null","null","0.04","null","null","null","5.99","5.99","5.3384","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","2.76","null","null","null","97","null","null","0.04","null","null","null","2.76","2.76","5.7632","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.32","null","null","null","143","null","null","0.17","null","null","null","0.32","0.32","null","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","10.07","null","null","null","34","null","null","0.565","null","null","null","10.07","10.07","4.7542","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0.61","null","null","null","126","null","null","0.005","null","null","null","0.61","0.61","null","null",
"2552428","null","Tre McBride","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","0.61","null","null","null","126","null","null","0.01","null","null","null","0.61","0.61","9.2682","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","7.61","null","null","null","54","null","null","0.175","null","null","null","7.61","7.61","null","null",
"2552431","null","Vince Mayle","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","7.66","null","null","null","33","null","null","0.305","null","null","null","7.66","7.66","4.8625","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","2.95","null","null","null","95","null","null","0.12","null","null","null","2.95","2.95","7.6219","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","7.24","null","null","null","35","null","null","0.5","null","null","null","7.24","7.24","4.1469","null",
"2552462","null","Gerald Christian","TE","BUF","TE","BUF","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","5.6","null","null","null","78","null","null","0.355","null","null","null","5.6","5.6","6.9846","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0","null","null","null","99","null","null","0","null","null","null","0","0","5.9358","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","17.6","null","null","null","16","null","null","0.35","null","null","null","17.6","17.6","5.4193","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","13.08","null","null","null","12","null","null","0.45","null","null","null","13.08","13.08","3.1452","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","9.38","null","null","null","36","null","null","0.07","null","null","null","9.38","9.38","null","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","9.26","null","null","null","26","null","null","0.235","null","null","null","9.26","9.26","4.934","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","13.9","null","null","null","9","null","null","0.43","null","null","null","13.9","13.9","3.0736","null",
"2552476","null","Kenny Hilliard","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.88","null","null","null","85","null","null","0.205","null","null","null","0.88","0.88","5.9358","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","1.38","null","null","null","51","null","null","0.21","null","null","null","1.38","1.38","2.1156","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","12.03","null","null","null","20","null","null","0.26","null","null","null","12.03","12.03","3.2141","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","4.27","null","null","null","88","null","null","0.355","null","null","null","4.27","4.27","5.657","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","1.02","null","null","null","53","null","null","0.16","null","null","null","1.02","1.02","null","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0.36","null","null","null","34","null","null","0.196","null","null","null","0.36","0.36","null","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","2.69","null","null","null","64","null","null","0.065","null","null","null","2.69","2.69","5.2202","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","0.34","null","null","null","66","null","null","0.02","null","null","null","0.34","0.34","4.9727","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.096","null","null","null","50","null","null","0","null","null","null","0.096","0.096","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","8.05","null","null","null","50","null","null","0.15","null","null","null","8.05","8.05","6.2943","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","6.22","null","null","null","69","null","null","0.12","null","null","null","6.22","6.22","4.2231","null",
"2552622","null","Chris Manhertz","TE","NO","TE","NO","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2552627","null","DeAndre Smelter","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","2.51","null","null","null","69","null","null","0.325","null","null","null","2.51","2.51","4.7909","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","6.9","null","null","null","17","null","null","0.16","null","null","null","6.9","6.9","3.3003","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","6.37","null","null","null","39","null","null","0.325","null","null","null","6.37","6.37","3.7176","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2552650","null","Mario Alford","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","5.63","null","null","null","77","null","null","0.195","null","null","null","5.63","5.63","5.2853","null",
"2552654","null","Geremy Davis","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","2.12","null","null","null","110","null","null","0.045","null","null","null","2.12","2.12","4.17","null",
"2552657","null","DeAndrew White","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
