playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","14.8","null","null","null","7","null","null","0.35","null","null","null","14.8","14.8","2.9281","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","2.2969","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","0.9","null","null","null","75","null","null","0.1","null","null","null","0.9","0.9","9.9417","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","0.3","null","null","null","89","null","null","0.1","null","null","null","0.3","0.3","null","null",
"2555459","null","Keith Marshall","RB","WAS","RB","WAS","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","9.9","null","null","null","17","null","null","0.1","null","null","null","9.9","9.9","7.1363","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","2","null","null","null","50","null","null","0.1","null","null","null","2","2","7.6039","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","9.5","null","null","null","30","null","null","0.4","null","null","null","9.5","9.5","4.8727","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","null","0.7","null","null","null","114","null","null","0.1","null","null","null","0.7","0.7","null","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","null","1.4","null","null","null","99","null","null","0.15","null","null","null","1.4","1.4","null","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","1.3","null","null","null","101","null","null","0.1","null","null","null","1.3","1.3","8.0546","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.3","null","null","null","133","null","null","0","null","null","null","0.3","0.3","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","null","0","null","null","null","96","null","null","0","null","null","null","0","0","5.453","null",
"2556144","null","Daniel Braverman","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.3","null","null","null","133","null","null","0.05","null","null","null","0.3","0.3","4.5697","null",
"2556212","null","Devin Fuller","WR","ATL","WR","ATL","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","13.6","null","null","null","3","null","null","0.3","null","null","null","13.6","13.6","6.3879","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","13","null","null","null","5","null","null","0.6","null","null","null","13","13","5.403","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","77","null","null","null","null","null","null","0","0","null","null",
"2556379","null","Zac Brooks","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","0.5","null","null","null","125","null","null","0.1","null","null","null","0.5","0.5","null","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","1.2","null","null","null","102","null","null","0.2","null","null","null","1.2","1.2","null","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","6.4","null","null","null","32","null","null","0.1","null","null","null","6.4","6.4","null","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0.5","null","null","null","55","null","null","0.05","null","null","null","0.5","0.5","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","3.4","null","null","null","82","null","null","0.25","null","null","null","3.4","3.4","6.2364","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","0.8","null","null","null","47","null","null","0.1","null","null","null","0.8","0.8","4.125","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","8.5","null","null","null","26","null","null","0.6","null","null","null","8.5","8.5","7.2298","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.24","null","null","null","49","null","null","0.04","null","null","null","0.24","0.24","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.5","null","null","null","55","null","null","0.1","null","null","null","0.5","0.5","null","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556492","null","Joe Callahan","QB","CLE","QB","CLE","null","0","null","null","null","58","null","null","null","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","0.3","null","null","null","133","null","null","0.1","null","null","null","0.3","0.3","null","null",
"2556528","null","D.J. Foster","RB","NE","RB","NE","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556544","null","Glenn Gronkowski","RB","FA","RB","FA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556547","null","Russell Hansbrough","RB","TB","RB","TB","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556563","null","Don Jackson","RB","GB","RB","GB","null","5.3","null","null","null","39","null","null","0.4","null","null","null","5.3","5.3","6.9493","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","145","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","7.8","null","null","null","41","null","null","0.75","null","null","null","7.8","7.8","8.7364","null",
"2556603","null","Tre Madden","RB","SEA","RB","SEA","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","7.9","null","null","null","39","null","null","0.3","null","null","null","7.9","7.9","6.4636","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","0.6","null","null","null","123","null","null","0.1","null","null","null","0.6","0.6","null","null",
"2556697","null","Bryce Treggs","WR","PHI","WR","PHI","null","2","null","null","null","94","null","null","0.15","null","null","null","2","2","7.297","null",
"2556743","null","Chris Hubert","WR","ARI","WR","ARI","null","1.8","null","null","null","96","null","null","0.35","null","null","null","1.8","1.8","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.9","null","null","null","108","null","null","0.1","null","null","null","0.9","0.9","null","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","1.8","null","null","null","54","null","null","0.05","null","null","null","1.8","1.8","6.6687","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","145","null","null","null","null","null","null","0","0","null","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","null","0","null","null","null","96","null","null","0","null","null","null","0","0","null","null",
"2556882","null","Jake Lampman","WR","NO","WR","NO","null","0.8","null","null","null","111","null","null","0.1","null","null","null","0.8","0.8","null","null",
"2557531","null","Troymaine Pope","RB","FA","RB","FA","null","0","null","null","null","96","null","null","null","null","null","null","0","0","null","null",
