playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","2.3","null","null","null","6","null","null","0.05","null","null","null","2.3","2.3","6.4947","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","2.33","null","null","null","113","null","null","0.18","null","null","null","2.33","2.33","5.2362","null",
"2550330","null","Kain Colter","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","8.54","null","null","null","38","null","null","0.16","null","null","null","8.54","8.54","5.2362","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","IND","QB","IND","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2550380","null","Cody Parkey","K","CLE","K","CLE","null","1.1","null","null","null","30","null","null","0.6","null","null","null","1.1","1.1","6.2728","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","null","2.17","null","null","null","56","null","null","0.26","null","null","null","2.17","2.17","7.7495","null",
"2550413","null","Corey Washington","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","0.4","null","null","null","88","null","null","0.02","null","null","null","0.4","0.4","null","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0.34","null","null","null","92","null","null","0.01","null","null","null","0.34","0.34","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","6.9","null","null","null","43","null","null","0.575","null","null","null","6.9","6.9","2.8166","null",
"2550540","null","George Atkinson","RB","CLE","RB","CLE","null","0","null","null","null","114","null","null","0","null","null","null","0","0","15.2545","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","5.73","null","null","null","48","null","null","0.335","null","null","null","5.73","5.73","4.2886","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","2.5","null","null","null","2","null","null","0.1","null","null","null","2.5","2.5","7.8267","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","3.61","null","null","null","102","null","null","0.43","null","null","null","3.61","3.61","3.8856","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","null","5.5","null","null","null","81","null","null","0.445","null","null","null","5.5","5.5","5.0433","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","7.34","null","null","null","60","null","null","0.13","null","null","null","7.34","7.34","null","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","1.6","null","null","null","21","null","null","0","null","null","null","1.6","1.6","7.6047","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","8.06","null","null","null","9","null","null","0.35","null","null","null","8.06","8.06","3.644","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","6.1","null","null","null","46","null","null","0.235","null","null","null","6.1","6.1","8.2628","null",
"2551359","null","Jerome Cunningham","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","12.83","null","null","null","27","null","null","0.415","null","null","null","12.83","12.83","7.2778","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.346","null","null","null","34","null","null","0.146","null","null","null","0.346","0.346","0.2909","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","1.51","null","null","null","80","null","null","0.29","null","null","null","1.51","1.51","null","null",
"2552376","null","David Cobb","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","4.86","null","null","null","51","null","null","0.25","null","null","null","4.86","4.86","null","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.27","null","null","null","96","null","null","0.02","null","null","null","0.27","0.27","null","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","2.66","null","null","null","55","null","null","0.49","null","null","null","2.66","2.66","5.6441","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","4.4","null","null","null","35","null","null","0.13","null","null","null","4.4","4.4","4.0651","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.2","null","null","null","79","null","null","0.02","null","null","null","0.2","0.2","null","null",
"2552401","null","MyCole Pruitt","TE","FA","TE","FA","null","0.4","null","null","null","67","null","null","0.05","null","null","null","0.4","0.4","null","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0.55","null","null","null","64","null","null","0.105","null","null","null","0.55","0.55","9.3285","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","1.96","null","null","null","116","null","null","0.585","null","null","null","1.96","1.96","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","11.55","null","null","null","14","null","null","0.1","null","null","null","11.55","11.55","3.1782","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","9.29","null","null","null","32","null","null","0.27","null","null","null","9.29","9.29","null","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","5.03","null","null","null","83","null","null","0.2","null","null","null","5.03","5.03","10.7029","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.36","null","null","null","143","null","null","0.01","null","null","null","0.36","0.36","null","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","7.37","null","null","null","56","null","null","0.01","null","null","null","7.37","7.37","6.9084","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","null","156","null","null","0","null","null","null","0","0","11.539","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","3.9","null","null","null","98","null","null","0.015","null","null","null","3.9","3.9","5.3648","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","6.94","null","null","null","65","null","null","0.23","null","null","null","6.94","6.94","3.8213","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","10.48","null","null","null","25","null","null","0.575","null","null","null","10.48","10.48","null","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","7.12","null","null","null","62","null","null","0.16","null","null","null","7.12","7.12","5.8794","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","7.07","null","null","null","42","null","null","0.17","null","null","null","7.07","7.07","4.0678","null",
"2552462","null","Gerald Christian","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0.16","null","null","null","108","null","null","0.02","null","null","null","0.16","0.16","null","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","18.17","null","null","null","9","null","null","0.505","null","null","null","18.17","18.17","4.2834","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","14.68","null","null","null","6","null","null","0.645","null","null","null","14.68","14.68","1.9335","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","7.54","null","null","null","53","null","null","0.07","null","null","null","7.54","7.54","null","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","13.67","null","null","null","9","null","null","0.375","null","null","null","13.67","13.67","4.0678","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","1.6","null","null","null","79","null","null","0.09","null","null","null","1.6","1.6","5.3189","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.28","null","null","null","76","null","null","0.06","null","null","null","0.28","0.28","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","13.21","null","null","null","6","null","null","0.27","null","null","null","13.21","13.21","3.2425","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","6.74","null","null","null","66","null","null","0.07","null","null","null","6.74","6.74","6.1366","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","2.17","null","null","null","56","null","null","0.825","null","null","null","2.17","2.17","8.8021","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","13.81","null","null","null","8","null","null","0.185","null","null","null","13.81","13.81","2.2279","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","3.92","null","null","null","41","null","null","0.025","null","null","null","3.92","3.92","5.0125","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.008","null","null","null","59","null","null","0.008","null","null","null","0.008","0.008","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","4.07","null","null","null","95","null","null","0.14","null","null","null","4.07","4.07","4.4645","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","5.79","null","null","null","77","null","null","0.105","null","null","null","5.79","5.79","5.7507","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","0.24","null","null","null","99","null","null","0.005","null","null","null","0.24","0.24","null","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","4.86","null","null","null","29","null","null","0.14","null","null","null","4.86","4.86","4.1703","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","1.64","null","null","null","78","null","null","0.085","null","null","null","1.64","1.64","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.09","null","null","null","112","null","null","0.08","null","null","null","0.09","0.09","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.21","null","null","null","102","null","null","0.02","null","null","null","0.21","0.21","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","4.42","null","null","null","90","null","null","0.115","null","null","null","4.42","4.42","4.5931","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","6.68","null","null","null","67","null","null","0.085","null","null","null","6.68","6.68","6.2009","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0.29","null","null","null","74","null","null","0.04","null","null","null","0.29","0.29","null","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","1.6","null","null","null","26","null","null","0.15","null","null","null","1.6","1.6","3.6088","null",
"2553289","null","Evan Spencer","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0.06","null","null","null","82","null","null","0.06","null","null","null","0.06","0.06","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0.38","null","null","null","139","null","null","0.015","null","null","null","0.38","0.38","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","20.57","null","null","null","2","null","null","3.35","null","null","null","20.57","20.57","1.7863","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.14","null","null","null","109","null","null","0.025","null","null","null","0.14","0.14","8.7044","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","12.22","null","null","null","29","null","null","0.195","null","null","null","12.22","12.22","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","1.58","null","null","null","117","null","null","0.425","null","null","null","1.58","1.58","3.757","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","2.56","null","null","null","73","null","null","0.275","null","null","null","2.56","2.56","6.6437","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","2.1","null","null","null","12","null","null","0.1","null","null","null","2.1","2.1","6.2728","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.14","null","null","null","109","null","null","0.085","null","null","null","0.14","0.14","null","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","null","4.51","null","null","null","55","null","null","0.03","null","null","null","4.51","4.51","4.8773","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","14.26","null","null","null","7","null","null","0.52","null","null","null","14.26","14.26","3.6262","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","1.6","null","null","null","21","null","null","0.05","null","null","null","1.6","1.6","4.7188","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","8.44","null","null","null","39","null","null","0.125","null","null","null","8.44","8.44","4.0786","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","1.17","null","null","null","118","null","null","0.05","null","null","null","1.17","1.17","null","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","0.35","null","null","null","144","null","null","0.045","null","null","null","0.35","0.35","8.6449","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","0.17","null","null","null","152","null","null","0.035","null","null","null","0.17","0.17","2.9852","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","2.29","null","null","null","114","null","null","0.305","null","null","null","2.29","2.29","8.1947","null",
"2555218","null","Dan Vitale","RB","CLE","RB","CLE","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","1.51","null","null","null","81","null","null","0.585","null","null","null","1.51","1.51","4.2886","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","11.1","null","null","null","20","null","null","0.23","null","null","null","11.1","11.1","4.6565","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","18.22","null","null","null","3","null","null","2.055","null","null","null","18.22","18.22","1.6391","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","4.17","null","null","null","58","null","null","0.105","null","null","null","4.17","4.17","8.9988","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","7.91","null","null","null","36","null","null","0.2","null","null","null","7.91","7.91","3.1846","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0.33","null","null","null","93","null","null","0.035","null","null","null","0.33","0.33","null","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","17.19","null","null","null","12","null","null","0.245","null","null","null","17.19","17.19","5.9469","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","20.93","null","null","null","1","null","null","0.51","null","null","null","20.93","20.93","3.618","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.44","null","null","null","66","null","null","0.06","null","null","null","0.44","0.44","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","9.33","null","null","null","31","null","null","0.11","null","null","null","9.33","9.33","3.1139","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.36","null","null","null","68","null","null","0.025","null","null","null","0.36","0.36","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","3.88","null","null","null","43","null","null","0.205","null","null","null","3.88","3.88","3.644","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.062","null","null","null","46","null","null","0.003","null","null","null","0.062","0.062","null","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","null","6.53","null","null","null","69","null","null","0.125","null","null","null","6.53","6.53","5.3005","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","0.39","null","null","null","137","null","null","0.005","null","null","null","0.39","0.39","null","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2555333","null","Corey Coleman","WR","CLE","WR","CLE","null","8.6","null","null","null","37","null","null","0.11","null","null","null","8.6","8.6","3.6927","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","13.77","null","null","null","25","null","null","0.57","null","null","null","13.77","13.77","4.6161","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","6.16","null","null","null","19","null","null","0.255","null","null","null","6.16","6.16","4.6967","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","8.23","null","null","null","44","null","null","0.085","null","null","null","8.23","8.23","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","2.93","null","null","null","108","null","null","0.155","null","null","null","2.93","2.93","6.7798","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.12","null","null","null","154","null","null","0.07","null","null","null","0.12","0.12","4.0786","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","0.17","null","null","null","81","null","null","0.14","null","null","null","0.17","0.17","5.223","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","null","0.4","null","null","null","136","null","null","0.01","null","null","null","0.4","0.4","null","null",
"2555408","null","Roberto Aguayo","K","TB","K","TB","null","1","null","null","null","31","null","null","1","null","null","null","1","1","4.0528","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.47","null","null","null","134","null","null","0.04","null","null","null","0.47","0.47","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","5.46","null","null","null","25","null","null","0.215","null","null","null","5.46","5.46","4.802","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","13.01","null","null","null","11","null","null","0.265","null","null","null","13.01","13.01","4.1414","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","0.37","null","null","null","142","null","null","0.015","null","null","null","0.37","0.37","3.757","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2555427","null","Nate Sudfeld","QB","WAS","QB","WAS","null","0","null","null","null","62","null","null","0","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","6.55","null","null","null","45","null","null","0.5","null","null","null","6.55","6.55","4.7301","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","1.8","null","null","null","76","null","null","0.105","null","null","null","1.8","1.8","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","7.61","null","null","null","39","null","null","0.38","null","null","null","7.61","7.61","2.743","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","9.01","null","null","null","31","null","null","0.27","null","null","null","9.01","9.01","4.1414","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","4.54","null","null","null","54","null","null","0.035","null","null","null","4.54","4.54","3.6998","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","7.35","null","null","null","58","null","null","0.03","null","null","null","7.35","7.35","4.786","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","null","0.46","null","null","null","135","null","null","0.065","null","null","null","0.46","0.46","4.786","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","null","2.01","null","null","null","115","null","null","0.24","null","null","null","2.01","2.01","7.6801","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","2.72","null","null","null","110","null","null","0.095","null","null","null","2.72","2.72","4.5288","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.18","null","null","null","151","null","null","0.02","null","null","null","0.18","0.18","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0.33","null","null","null","70","null","null","0.025","null","null","null","0.33","0.33","null","null",
"2555487","null","Beau Sandland","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2555573","null","Anthony Dable","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","null","4.14","null","null","null","59","null","null","0.175","null","null","null","4.14","4.14","4.1414","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","6","null","null","null","47","null","null","0.295","null","null","null","6","6","4.4358","null",
"2556144","null","Daniel Braverman","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.39","null","null","null","137","null","null","0.01","null","null","null","0.39","0.39","null","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","6.97","null","null","null","63","null","null","0.025","null","null","null","6.97","6.97","4.2072","null",
"2556232","null","Jake Rudock","QB","DET","QB","DET","null","0","null","null","null","62","null","null","null","null","null","null","0","0","null","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0.44","null","null","null","86","null","null","0.05","null","null","null","0.44","0.44","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","10.62","null","null","null","21","null","null","0.17","null","null","null","10.62","10.62","3.757","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","83","null","null","0","null","null","null","0","0","null","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","0.76","null","null","null","123","null","null","0.13","null","null","null","0.76","0.76","null","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","0.63","null","null","null","124","null","null","0.06","null","null","null","0.63","0.63","2.8566","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","2.82","null","null","null","71","null","null","0.16","null","null","null","2.82","2.82","7.0852","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","12.74","null","null","null","13","null","null","0.79","null","null","null","12.74","12.74","null","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0","null","null","null","83","null","null","null","null","null","null","0","0","null","null",
"2556454","null","Brandon Wilds","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0.5","null","null","null","131","null","null","0.02","null","null","null","0.5","0.5","2.535","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","4.13","null","null","null","94","null","null","0.12","null","null","null","4.13","4.13","6.5225","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","3.24","null","null","null","51","null","null","0.2","null","null","null","3.24","3.24","9.539","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","0.38","null","null","null","89","null","null","0.03","null","null","null","0.38","0.38","4.9509","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.016","null","null","null","58","null","null","0.008","null","null","null","0.016","0.016","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.3","null","null","null","72","null","null","0.01","null","null","null","0.3","0.3","7.3284","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","4.7","null","null","null","87","null","null","0.26","null","null","null","4.7","4.7","4.0143","null",
"2556528","null","D.J. Foster","WR","NE","WR","NE","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","114","null","null","0","null","null","null","0","0","null","null",
"2556544","null","Glenn Gronkowski","RB","FA","RB","FA","null","0","null","null","null","114","null","null","null","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","156","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","2.68","null","null","null","111","null","null","0.23","null","null","null","2.68","2.68","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","4.39","null","null","null","91","null","null","0.18","null","null","null","4.39","4.39","7.1656","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","1.1","null","null","null","120","null","null","0.105","null","null","null","1.1","1.1","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.57","null","null","null","126","null","null","0.025","null","null","null","0.57","0.57","5.1076","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0","null","null","null","156","null","null","0","null","null","null","0","0","13.4684","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","2.83","null","null","null","70","null","null","0.04","null","null","null","2.83","2.83","5.9077","null",
"2556805","null","Johnny Holton","WR","OAK","WR","OAK","null","0.15","null","null","null","153","null","null","0.04","null","null","null","0.15","0.15","null","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","156","null","null","null","null","null","null","0","0","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","5.68","null","null","null","49","null","null","0.695","null","null","null","5.68","5.68","6.2757","null",
